DateLocal,T,WindDir,WindSpd,RH,P,City
04/10/19 21:00,87.58999634,187.003006,21.71999931,39,1002.799988,Austin
04/11/19 00:00,84.98000336,178,19.81999969,34,1000.369995,Austin
04/11/19 03:00,78.55000305,173.0050049,19.04000092,37,1001.099976,Austin
04/11/19 06:00,74.45999908,181.5010071,16.45999908,44,1001.340027,Austin
04/11/19 09:00,69.72000122,215.003006,8.659999847,44,1002.960022,Austin
04/11/19 12:00,62.38999939,333.0010071,7.960000038,45,1005.219971,Austin
04/11/19 15:00,71.12000275,357.0010071,7.869999886,38,1007.919983,Austin
04/11/19 18:00,78.73000336,339.0010071,9.170000076,35,1008.5,Austin
04/11/19 21:00,81,313.5010071,7.849999905,32,1006.98999,Austin
04/12/19 00:00,78.61000061,298.5029907,5.730000019,26,1007.030029,Austin
04/12/19 03:00,62.63999939,1.502869964,6.170000076,31,1009.179993,Austin
04/12/19 06:00,55.27999878,60.50030136,3.24000001,46,1009.919983,Austin
04/12/19 09:00,51.93999863,61.00180054,4.25,38,1010.130005,Austin
04/12/19 12:00,51.65000153,34.50379944,11.43000031,41,1012.679993,Austin
04/12/19 15:00,63.00999832,57.00019836,13.68999958,40,1014.719971,Austin
04/12/19 18:00,72.19000244,70.00080109,15.56999969,41,1014.030029,Austin
